player_name,date_str,year,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,dribbling,short_passing,ball_control,stamina
Antonio Barilla,2011-02-22,2011,67.0,76.0,left,high,medium,62.0,66.0,64.0,85.0
Antonio Barilla,2010-08-30,2010,65.0,76.0,left,high,medium,63.0,62.0,63.0,85.0
Antonio Barilla,2009-08-30,2009,67.0,76.0,left,high,medium,63.0,62.0,63.0,85.0
Antonio Barilla,2009-02-22,2009,59.0,64.0,left,high,medium,62.0,52.0,60.0,60.0
Antonio Barilla,2008-08-30,2008,59.0,60.0,left,high,medium,62.0,52.0,60.0,60.0
Antonio Barilla,2007-08-30,2007,59.0,60.0,left,high,medium,62.0,52.0,60.0,60.0
Antonio Barilla,2007-02-22,2007,59.0,60.0,left,high,medium,62.0,52.0,60.0,60.0
Antonio Barragan,2016-03-24,2016,75.0,75.0,right,high,medium,61.0,67.0,72.0,81.0
Antonio Barragan,2015-09-21,2015,76.0,76.0,right,high,medium,61.0,67.0,72.0,84.0
Antonio Barragan,2015-04-10,2015,76.0,79.0,right,high,medium,60.0,66.0,69.0,81.0
Antonio Barragan,2014-12-19,2014,76.0,79.0,right,high,medium,60.0,66.0,69.0,81.0
Antonio Barragan,2014-10-24,2014,73.0,77.0,right,high,medium,60.0,66.0,69.0,81.0
Antonio Barragan,2014-10-02,2014,73.0,77.0,right,high,medium,60.0,66.0,69.0,81.0
Antonio Barragan,2014-09-18,2014,72.0,75.0,right,high,medium,61.0,63.0,69.0,78.0
Antonio Barragan,2014-04-04,2014,71.0,74.0,right,high,medium,60.0,60.0,68.0,79.0
Antonio Barragan,2013-09-20,2013,71.0,74.0,right,high,medium,60.0,60.0,68.0,79.0
Antonio Barragan,2013-05-17,2013,71.0,74.0,right,high,medium,60.0,60.0,68.0,79.0
Antonio Barragan,2013-03-01,2013,71.0,74.0,right,high,medium,60.0,60.0,68.0,79.0
Antonio Barragan,2012-08-31,2012,73.0,77.0,right,high,medium,63.0,64.0,71.0,85.0
Antonio Barragan,2012-02-22,2012,73.0,77.0,right,high,medium,63.0,64.0,68.0,83.0
Antonio Barragan,2011-08-30,2011,71.0,75.0,right,high,medium,59.0,64.0,64.0,81.0
Antonio Barragan,2011-02-22,2011,66.0,77.0,right,high,medium,49.0,63.0,59.0,74.0
Antonio Barragan,2010-08-30,2010,69.0,77.0,right,high,medium,59.0,63.0,69.0,74.0
Antonio Barragan,2010-02-22,2010,70.0,77.0,right,high,medium,59.0,56.0,63.0,79.0
Antonio Barragan,2009-08-30,2009,72.0,77.0,right,high,medium,65.0,76.0,73.0,79.0
Antonio Barragan,2008-08-30,2008,71.0,82.0,right,high,medium,64.0,75.0,72.0,78.0
Antonio Barragan,2007-08-30,2007,75.0,86.0,right,high,medium,66.0,77.0,74.0,80.0
Antonio Barragan,2007-02-22,2007,74.0,85.0,right,high,medium,62.0,76.0,73.0,79.0
Antonio Bocchetti,2014-05-09,2014,67.0,67.0,left,low,medium,48.0,58.0,54.0,65.0
Antonio Bocchetti,2014-03-28,2014,67.0,67.0,left,low,medium,48.0,58.0,54.0,65.0
Antonio Bocchetti,2014-01-31,2014,67.0,67.0,left,low,medium,48.0,58.0,58.0,65.0
Antonio Bocchetti,2013-12-13,2013,67.0,67.0,left,low,medium,48.0,58.0,58.0,68.0
Antonio Bocchetti,2013-10-25,2013,67.0,67.0,left,medium,medium,48.0,58.0,58.0,68.0
Antonio Bocchetti,2013-09-20,2013,68.0,68.0,left,medium,medium,48.0,58.0,58.0,68.0
Antonio Bocchetti,2013-05-17,2013,68.0,68.0,left,medium,medium,48.0,58.0,58.0,66.0
Antonio Bocchetti,2013-03-15,2013,68.0,68.0,left,medium,medium,48.0,58.0,58.0,66.0
Antonio Bocchetti,2013-02-22,2013,68.0,68.0,left,medium,medium,48.0,55.0,58.0,66.0
Antonio Bocchetti,2013-02-15,2013,68.0,68.0,left,medium,medium,48.0,55.0,56.0,66.0
Antonio Bocchetti,2012-08-31,2012,62.0,62.0,left,medium,medium,48.0,62.0,56.0,67.0
Antonio Bocchetti,2012-02-22,2012,60.0,60.0,left,high,medium,48.0,55.0,56.0,67.0
Antonio Bocchetti,2011-08-30,2011,62.0,62.0,left,high,medium,50.0,57.0,58.0,67.0
Antonio Bocchetti,2011-02-22,2011,62.0,70.0,left,high,medium,50.0,55.0,58.0,71.0
Antonio Bocchetti,2010-08-30,2010,58.0,70.0,left,high,medium,52.0,51.0,47.0,64.0
Antonio Bocchetti,2009-08-30,2009,60.0,70.0,left,high,medium,52.0,51.0,47.0,64.0
Antonio Bocchetti,2009-02-22,2009,64.0,70.0,left,high,medium,62.0,56.0,67.0,64.0
Antonio Bocchetti,2008-08-30,2008,64.0,70.0,left,high,medium,62.0,56.0,67.0,64.0
Antonio Bocchetti,2008-02-22,2008,57.0,58.0,left,high,medium,52.0,53.0,46.0,64.0
Antonio Bocchetti,2007-08-30,2007,57.0,58.0,left,high,medium,52.0,53.0,46.0,64.0
Antonio Bocchetti,2007-02-22,2007,57.0,58.0,left,high,medium,52.0,53.0,46.0,64.0
Antonio Busce,2012-02-22,2012,63.0,63.0,right,medium,medium,58.0,67.0,63.0,68.0
Antonio Busce,2011-08-30,2011,67.0,67.0,right,medium,medium,65.0,72.0,70.0,65.0
Antonio Busce,2011-02-22,2011,67.0,70.0,right,medium,medium,65.0,72.0,70.0,64.0
Antonio Busce,2010-08-30,2010,68.0,70.0,right,medium,medium,65.0,65.0,67.0,71.0
Antonio Busce,2010-02-22,2010,67.0,70.0,right,medium,medium,65.0,64.0,66.0,70.0
Antonio Busce,2009-08-30,2009,67.0,70.0,right,medium,medium,65.0,64.0,66.0,70.0
Antonio Busce,2008-08-30,2008,69.0,71.0,right,medium,medium,76.0,68.0,70.0,68.0
Antonio Busce,2007-08-30,2007,70.0,71.0,right,medium,medium,90.0,74.0,65.0,68.0
Antonio Busce,2007-02-22,2007,70.0,71.0,right,medium,medium,90.0,74.0,65.0,68.0
Antonio Candreva,2016-05-05,2016,81.0,81.0,right,high,medium,83.0,81.0,86.0,86.0
Antonio Candreva,2016-04-21,2016,81.0,81.0,right,high,medium,83.0,81.0,86.0,86.0
Antonio Candreva,2016-04-14,2016,81.0,81.0,right,high,medium,83.0,81.0,86.0,86.0
Antonio Candreva,2016-04-07,2016,81.0,81.0,right,high,medium,83.0,81.0,86.0,86.0
Antonio Candreva,2016-03-10,2016,82.0,82.0,right,high,medium,86.0,81.0,86.0,86.0
Antonio Candreva,2016-02-04,2016,83.0,83.0,right,high,medium,86.0,81.0,86.0,86.0
Antonio Candreva,2016-01-28,2016,83.0,83.0,right,high,medium,86.0,81.0,86.0,90.0
Antonio Candreva,2016-01-14,2016,83.0,83.0,right,high,medium,86.0,81.0,86.0,93.0
Antonio Candreva,2015-11-26,2015,83.0,83.0,right,high,medium,86.0,81.0,87.0,93.0
Antonio Candreva,2015-09-25,2015,83.0,83.0,right,high,medium,86.0,81.0,87.0,93.0
Antonio Candreva,2015-09-21,2015,83.0,83.0,right,high,medium,86.0,81.0,87.0,93.0
Antonio Candreva,2015-03-06,2015,83.0,85.0,right,high,medium,85.0,82.0,85.0,93.0
Antonio Candreva,2014-12-19,2014,83.0,85.0,right,high,medium,85.0,82.0,85.0,93.0
Antonio Candreva,2014-10-24,2014,83.0,84.0,right,high,medium,85.0,82.0,85.0,93.0
Antonio Candreva,2014-10-17,2014,83.0,84.0,right,high,medium,85.0,82.0,85.0,93.0
Antonio Candreva,2014-10-02,2014,83.0,84.0,right,high,medium,85.0,83.0,85.0,93.0
Antonio Candreva,2014-09-18,2014,83.0,84.0,right,high,medium,85.0,83.0,85.0,93.0
Antonio Candreva,2014-04-25,2014,83.0,85.0,right,high,medium,86.0,84.0,86.0,87.0
Antonio Candreva,2014-04-11,2014,83.0,85.0,right,high,medium,86.0,84.0,86.0,82.0
Antonio Candreva,2014-03-07,2014,83.0,85.0,right,high,medium,86.0,84.0,86.0,82.0
Antonio Candreva,2013-11-01,2013,83.0,85.0,right,high,medium,86.0,84.0,86.0,82.0
Antonio Candreva,2013-10-18,2013,83.0,85.0,right,high,medium,86.0,84.0,86.0,79.0
Antonio Candreva,2013-10-11,2013,83.0,85.0,right,high,medium,86.0,84.0,86.0,79.0
Antonio Candreva,2013-09-20,2013,82.0,85.0,right,high,medium,84.0,84.0,86.0,78.0
Antonio Candreva,2013-06-07,2013,81.0,85.0,right,medium,medium,84.0,84.0,84.0,75.0
Antonio Candreva,2013-05-31,2013,80.0,85.0,right,medium,medium,84.0,84.0,84.0,75.0
Antonio Candreva,2013-04-26,2013,80.0,85.0,right,medium,medium,84.0,84.0,84.0,75.0
Antonio Candreva,2013-04-19,2013,80.0,85.0,right,medium,medium,84.0,84.0,84.0,77.0
Antonio Candreva,2013-04-12,2013,81.0,85.0,right,medium,medium,82.0,84.0,84.0,79.0
Antonio Candreva,2013-03-22,2013,81.0,85.0,right,medium,medium,82.0,84.0,84.0,78.0
Antonio Candreva,2013-03-08,2013,81.0,85.0,right,medium,medium,82.0,84.0,84.0,78.0
Antonio Candreva,2013-02-22,2013,81.0,85.0,right,medium,medium,82.0,84.0,84.0,78.0
Antonio Candreva,2013-02-15,2013,81.0,85.0,right,medium,medium,82.0,84.0,84.0,72.0
Antonio Candreva,2012-08-31,2012,77.0,82.0,right,medium,medium,83.0,80.0,85.0,76.0
Antonio Candreva,2012-02-22,2012,75.0,81.0,right,medium,medium,80.0,78.0,84.0,76.0
Antonio Candreva,2011-08-30,2011,76.0,78.0,right,medium,medium,80.0,78.0,84.0,76.0
Antonio Candreva,2011-02-22,2011,74.0,84.0,right,medium,medium,75.0,78.0,80.0,77.0
Antonio Candreva,2010-08-30,2010,75.0,86.0,right,medium,medium,78.0,78.0,80.0,75.0
Antonio Candreva,2010-02-22,2010,76.0,84.0,right,medium,medium,72.0,80.0,78.0,77.0
Antonio Candreva,2009-08-30,2009,72.0,83.0,right,medium,medium,75.0,76.0,75.0,75.0
Antonio Candreva,2008-08-30,2008,63.0,80.0,right,medium,medium,62.0,67.0,56.0,57.0
Antonio Candreva,2007-08-30,2007,59.0,67.0,right,medium,medium,62.0,54.0,56.0,50.0
Antonio Candreva,2007-02-22,2007,59.0,67.0,right,medium,medium,62.0,54.0,56.0,50.0
Antonio Carlos Dos Santos,2010-02-22,2010,70.0,79.0,left,,_0,67.0,76.0,77.0,67.0
Antonio Carlos Dos Santos,2009-08-30,2009,71.0,80.0,left,,_0,68.0,77.0,78.0,68.0
Antonio Carlos Dos Santos,2008-08-30,2008,71.0,80.0,left,,_0,68.0,77.0,78.0,68.0
Antonio Carlos Dos Santos,2007-08-30,2007,73.0,80.0,left,,_0,69.0,78.0,79.0,69.0
Antonio Carlos Dos Santos,2007-02-22,2007,68.0,76.0,left,,_0,67.0,64.0,72.0,67.0
Antonio Cassano,2016-05-05,2016,79.0,79.0,right,medium,low,86.0,87.0,90.0,40.0
Antonio Cassano,2016-04-21,2016,79.0,79.0,right,medium,low,86.0,89.0,90.0,44.0
Antonio Cassano,2016-03-17,2016,79.0,79.0,right,medium,low,86.0,89.0,90.0,44.0
Antonio Cassano,2015-10-09,2015,80.0,80.0,right,medium,low,86.0,89.0,90.0,55.0
Antonio Cassano,2015-09-21,2015,81.0,81.0,right,medium,low,86.0,89.0,90.0,55.0
Antonio Cassano,2014-10-17,2014,81.0,81.0,right,medium,low,86.0,89.0,90.0,55.0
Antonio Cassano,2014-09-18,2014,81.0,81.0,right,medium,low,86.0,89.0,91.0,55.0
Antonio Cassano,2014-04-25,2014,81.0,81.0,right,medium,low,87.0,90.0,92.0,55.0
Antonio Cassano,2014-04-11,2014,81.0,81.0,right,medium,low,87.0,90.0,92.0,55.0
Antonio Cassano,2014-03-28,2014,80.0,80.0,right,medium,low,87.0,90.0,91.0,55.0
Antonio Cassano,2014-02-28,2014,80.0,80.0,right,medium,low,87.0,90.0,91.0,49.0
Antonio Cassano,2013-11-29,2013,80.0,80.0,right,medium,low,87.0,90.0,91.0,49.0
Antonio Cassano,2013-11-15,2013,80.0,80.0,right,medium,low,87.0,90.0,91.0,49.0
Antonio Cassano,2013-11-01,2013,80.0,80.0,right,medium,low,87.0,90.0,92.0,49.0
Antonio Cassano,2013-10-04,2013,80.0,80.0,right,medium,low,87.0,90.0,92.0,49.0
Antonio Cassano,2013-09-27,2013,80.0,80.0,right,medium,low,87.0,90.0,92.0,49.0
Antonio Cassano,2013-09-20,2013,81.0,81.0,right,medium,low,87.0,90.0,92.0,49.0
Antonio Cassano,2013-07-12,2013,83.0,83.0,right,medium,low,90.0,92.0,94.0,55.0
Antonio Cassano,2013-05-17,2013,83.0,83.0,right,medium,low,90.0,92.0,94.0,55.0
Antonio Cassano,2013-04-26,2013,83.0,83.0,right,medium,low,90.0,92.0,94.0,55.0
Antonio Cassano,2013-04-19,2013,83.0,83.0,right,medium,low,90.0,92.0,94.0,55.0
Antonio Cassano,2013-03-22,2013,84.0,84.0,right,medium,low,90.0,92.0,94.0,55.0
Antonio Cassano,2013-03-15,2013,83.0,83.0,right,medium,low,90.0,92.0,94.0,55.0
Antonio Cassano,2013-03-08,2013,84.0,84.0,right,medium,low,90.0,92.0,94.0,55.0
Antonio Cassano,2013-02-22,2013,84.0,84.0,right,medium,low,90.0,92.0,94.0,36.0
Antonio Cassano,2013-02-15,2013,84.0,84.0,right,medium,low,90.0,92.0,94.0,36.0
Antonio Cassano,2012-08-31,2012,85.0,85.0,right,medium,low,90.0,92.0,94.0,34.0
Antonio Cassano,2012-02-22,2012,84.0,84.0,right,low,low,88.0,90.0,94.0,53.0
Antonio Cassano,2011-08-30,2011,83.0,83.0,right,medium,low,85.0,90.0,92.0,53.0
Antonio Cassano,2011-02-22,2011,83.0,86.0,right,medium,low,92.0,91.0,91.0,73.0
Antonio Cassano,2010-08-30,2010,84.0,86.0,right,medium,low,92.0,89.0,91.0,75.0
Antonio Cassano,2010-02-22,2010,86.0,88.0,right,medium,low,94.0,95.0,95.0,75.0
Antonio Cassano,2009-08-30,2009,86.0,89.0,right,medium,low,94.0,94.0,94.0,75.0
Antonio Cassano,2009-02-22,2009,85.0,90.0,right,medium,low,95.0,92.0,94.0,75.0
Antonio Cassano,2008-08-30,2008,85.0,90.0,right,medium,low,91.0,88.0,92.0,75.0
Antonio Cassano,2007-08-30,2007,83.0,86.0,right,medium,low,80.0,74.0,82.0,76.0
Antonio Cassano,2007-02-22,2007,83.0,90.0,right,medium,low,77.0,74.0,82.0,76.0
Antonio Chimenti,2010-02-22,2010,70.0,78.0,right,,_0,21.0,44.0,31.0,55.0
Antonio Chimenti,2009-08-30,2009,71.0,78.0,right,,_0,21.0,44.0,31.0,66.0
Antonio Chimenti,2009-02-22,2009,71.0,78.0,right,,_0,21.0,44.0,31.0,66.0
Antonio Chimenti,2008-08-30,2008,71.0,78.0,right,,_0,21.0,44.0,31.0,66.0
Antonio Chimenti,2007-08-30,2007,73.0,78.0,right,,_0,21.0,44.0,41.0,70.0
Antonio Chimenti,2007-02-22,2007,73.0,78.0,right,,_0,21.0,44.0,41.0,70.0
Antonio Cotan,2015-10-16,2015,67.0,77.0,right,medium,medium,61.0,80.0,73.0,51.0
Antonio Cotan,2015-09-21,2015,67.0,77.0,right,medium,medium,61.0,80.0,73.0,51.0
Antonio Cotan,2014-09-18,2014,64.0,74.0,right,medium,medium,57.0,80.0,71.0,51.0
Antonio Cotan,2014-02-28,2014,59.0,73.0,right,medium,medium,53.0,72.0,67.0,50.0
Antonio Cotan,2013-09-20,2013,59.0,76.0,right,medium,medium,53.0,72.0,67.0,50.0
Antonio Cotan,2007-02-22,2007,59.0,76.0,right,medium,medium,53.0,72.0,67.0,50.0
Antonio da Silva,2013-03-22,2013,69.0,69.0,left,medium,medium,72.0,75.0,74.0,52.0
Antonio da Silva,2013-03-01,2013,69.0,69.0,left,medium,medium,72.0,75.0,74.0,52.0
Antonio da Silva,2013-02-15,2013,69.0,69.0,left,medium,medium,72.0,75.0,74.0,52.0
Antonio da Silva,2012-08-31,2012,70.0,70.0,left,medium,medium,73.0,75.0,74.0,52.0
Antonio da Silva,2012-02-22,2012,72.0,72.0,left,medium,medium,75.0,81.0,76.0,54.0
Antonio da Silva,2011-08-30,2011,73.0,73.0,left,medium,medium,75.0,82.0,76.0,54.0
Antonio da Silva,2011-02-22,2011,73.0,78.0,left,medium,medium,75.0,80.0,76.0,65.0
Antonio da Silva,2010-08-30,2010,71.0,76.0,left,medium,medium,76.0,75.0,75.0,64.0
Antonio da Silva,2010-02-22,2010,67.0,75.0,left,medium,medium,73.0,76.0,75.0,76.0
Antonio da Silva,2009-08-30,2009,67.0,75.0,left,medium,medium,73.0,76.0,75.0,76.0
Antonio da Silva,2009-02-22,2009,70.0,78.0,left,medium,medium,76.0,79.0,78.0,79.0
Antonio da Silva,2008-08-30,2008,68.0,78.0,left,medium,medium,76.0,75.0,78.0,83.0
Antonio da Silva,2007-08-30,2007,73.0,78.0,left,medium,medium,76.0,75.0,78.0,83.0
Antonio da Silva,2007-02-22,2007,73.0,77.0,left,medium,medium,76.0,75.0,78.0,83.0
Antonio de Azevedo,2013-04-05,2013,66.0,66.0,left,high,medium,67.0,61.0,66.0,70.0
Antonio de Azevedo,2013-02-15,2013,64.0,64.0,left,high,medium,67.0,61.0,66.0,70.0
Antonio de Azevedo,2012-08-31,2012,65.0,65.0,left,high,medium,67.0,61.0,66.0,70.0
Antonio de Azevedo,2012-02-22,2012,65.0,65.0,left,high,medium,68.0,62.0,67.0,64.0
Antonio de Azevedo,2011-08-30,2011,61.0,61.0,left,high,medium,68.0,59.0,65.0,63.0
Antonio de Azevedo,2009-08-30,2009,61.0,61.0,left,high,medium,68.0,59.0,65.0,63.0
Antonio de Azevedo,2007-08-30,2007,61.0,61.0,left,high,medium,68.0,59.0,65.0,63.0
Antonio de Azevedo,2007-02-22,2007,61.0,61.0,left,high,medium,68.0,59.0,65.0,63.0
Antonio Di Gaudio,2016-05-12,2016,72.0,74.0,right,high,medium,76.0,68.0,76.0,79.0
Antonio Di Gaudio,2016-05-05,2016,72.0,74.0,right,high,medium,76.0,68.0,76.0,79.0
Antonio Di Gaudio,2016-04-21,2016,72.0,74.0,right,high,medium,76.0,68.0,76.0,79.0
Antonio Di Gaudio,2016-03-17,2016,72.0,74.0,right,high,medium,76.0,68.0,76.0,79.0
Antonio Di Gaudio,2016-03-10,2016,72.0,74.0,right,high,medium,76.0,68.0,76.0,79.0
Antonio Di Gaudio,2016-01-28,2016,73.0,75.0,right,high,medium,76.0,72.0,76.0,79.0
Antonio Di Gaudio,2015-11-06,2015,73.0,75.0,right,high,medium,76.0,72.0,76.0,79.0
Antonio Di Gaudio,2015-10-09,2015,73.0,76.0,right,high,medium,76.0,72.0,76.0,79.0
Antonio Di Gaudio,2015-09-21,2015,73.0,76.0,right,high,medium,76.0,72.0,76.0,81.0
Antonio Di Gaudio,2015-04-10,2015,69.0,74.0,right,high,medium,71.0,61.0,71.0,82.0
Antonio Di Gaudio,2015-03-20,2015,68.0,73.0,right,high,medium,71.0,61.0,71.0,82.0
Antonio Di Gaudio,2015-02-20,2015,67.0,72.0,left,high,medium,71.0,59.0,71.0,82.0
Antonio Di Gaudio,2014-10-17,2014,67.0,72.0,left,high,medium,71.0,59.0,71.0,82.0
Antonio Di Gaudio,2014-09-18,2014,67.0,72.0,left,high,medium,71.0,59.0,71.0,82.0
Antonio Di Gaudio,2014-05-16,2014,66.0,66.0,left,high,medium,72.0,60.0,70.0,79.0
Antonio Di Gaudio,2014-05-09,2014,66.0,66.0,left,high,medium,72.0,60.0,68.0,79.0
Antonio Di Gaudio,2014-04-11,2014,65.0,65.0,left,medium,medium,72.0,60.0,68.0,79.0
Antonio Di Gaudio,2013-12-13,2013,55.0,60.0,left,medium,medium,61.0,56.0,58.0,45.0
Antonio Di Gaudio,2013-11-08,2013,56.0,60.0,left,medium,medium,61.0,56.0,58.0,45.0
Antonio Di Gaudio,2013-09-20,2013,51.0,54.0,left,medium,medium,61.0,42.0,53.0,45.0
Antonio Di Gaudio,2007-02-22,2007,51.0,54.0,left,medium,medium,61.0,42.0,53.0,45.0
Antonio Di Natale,2016-05-05,2016,77.0,77.0,right,medium,low,82.0,80.0,90.0,50.0
Antonio Di Natale,2016-04-21,2016,77.0,77.0,right,medium,low,82.0,80.0,90.0,50.0
Antonio Di Natale,2016-04-14,2016,77.0,77.0,right,medium,low,82.0,80.0,90.0,50.0
Antonio Di Natale,2016-01-28,2016,78.0,78.0,right,medium,low,82.0,81.0,90.0,55.0
Antonio Di Natale,2015-12-17,2015,79.0,79.0,right,medium,low,82.0,81.0,90.0,55.0
Antonio Di Natale,2015-09-21,2015,79.0,79.0,right,medium,low,82.0,81.0,90.0,55.0
Antonio Di Natale,2015-02-20,2015,78.0,78.0,right,medium,low,81.0,80.0,89.0,55.0
Antonio Di Natale,2014-12-05,2014,79.0,79.0,right,medium,low,81.0,82.0,89.0,55.0
Antonio Di Natale,2014-11-28,2014,79.0,79.0,right,medium,low,81.0,82.0,89.0,55.0
Antonio Di Natale,2014-10-31,2014,79.0,79.0,right,medium,low,81.0,82.0,89.0,55.0
Antonio Di Natale,2014-10-24,2014,79.0,79.0,right,medium,low,79.0,82.0,89.0,55.0
Antonio Di Natale,2014-09-18,2014,78.0,78.0,right,medium,low,79.0,81.0,89.0,55.0
Antonio Di Natale,2014-05-16,2014,80.0,80.0,right,medium,low,80.0,82.0,90.0,55.0
Antonio Di Natale,2014-05-09,2014,79.0,79.0,right,medium,low,80.0,82.0,90.0,55.0
Antonio Di Natale,2014-04-25,2014,79.0,79.0,right,medium,low,80.0,82.0,90.0,55.0
Antonio Di Natale,2014-04-04,2014,80.0,80.0,right,medium,low,80.0,82.0,90.0,55.0
Antonio Di Natale,2014-03-21,2014,80.0,80.0,right,medium,low,80.0,82.0,90.0,55.0
Antonio Di Natale,2014-03-14,2014,80.0,80.0,right,medium,low,80.0,82.0,90.0,55.0
Antonio Di Natale,2014-03-07,2014,80.0,80.0,right,medium,low,80.0,82.0,90.0,50.0
Antonio Di Natale,2014-02-21,2014,81.0,81.0,right,medium,low,82.0,82.0,90.0,50.0
Antonio Di Natale,2014-02-14,2014,81.0,81.0,right,medium,low,82.0,82.0,90.0,50.0
Antonio Di Natale,2014-01-31,2014,81.0,81.0,right,medium,low,82.0,82.0,90.0,70.0
Antonio Di Natale,2014-01-17,2014,82.0,82.0,right,medium,low,82.0,82.0,90.0,70.0
Antonio Di Natale,2014-01-10,2014,84.0,84.0,right,medium,low,85.0,82.0,91.0,70.0
Antonio Di Natale,2013-11-15,2013,84.0,84.0,right,medium,low,85.0,82.0,91.0,70.0
Antonio Di Natale,2013-11-08,2013,84.0,84.0,right,medium,low,85.0,82.0,91.0,70.0
Antonio Di Natale,2013-11-01,2013,85.0,85.0,right,medium,low,85.0,82.0,91.0,70.0
Antonio Di Natale,2013-10-25,2013,85.0,85.0,right,medium,low,85.0,82.0,91.0,69.0
Antonio Di Natale,2013-09-20,2013,85.0,85.0,right,high,low,85.0,82.0,91.0,69.0
Antonio Di Natale,2013-06-07,2013,84.0,84.0,right,high,low,86.0,80.0,92.0,71.0
Antonio Di Natale,2013-05-17,2013,84.0,84.0,right,high,low,86.0,80.0,92.0,71.0
Antonio Di Natale,2013-05-03,2013,84.0,84.0,right,high,low,86.0,80.0,92.0,70.0
Antonio Di Natale,2013-04-12,2013,84.0,84.0,right,high,low,86.0,80.0,92.0,70.0
Antonio Di Natale,2013-02-15,2013,84.0,84.0,right,high,low,86.0,82.0,92.0,66.0
Antonio Di Natale,2012-08-31,2012,85.0,85.0,right,high,low,86.0,83.0,92.0,66.0
Antonio Di Natale,2012-02-22,2012,86.0,86.0,right,high,low,86.0,83.0,89.0,66.0
Antonio Di Natale,2011-08-30,2011,86.0,86.0,right,high,low,86.0,83.0,90.0,66.0
Antonio Di Natale,2011-02-22,2011,84.0,86.0,right,high,low,86.0,86.0,90.0,75.0
Antonio Di Natale,2010-08-30,2010,84.0,86.0,right,high,low,86.0,85.0,90.0,76.0
Antonio Di Natale,2010-02-22,2010,85.0,86.0,right,high,low,86.0,86.0,92.0,80.0
Antonio Di Natale,2009-08-30,2009,85.0,86.0,right,high,low,86.0,86.0,94.0,80.0
Antonio Di Natale,2009-02-22,2009,86.0,88.0,right,high,low,88.0,86.0,93.0,81.0
Antonio Di Natale,2008-08-30,2008,85.0,88.0,right,high,low,90.0,86.0,92.0,81.0
Antonio Di Natale,2007-08-30,2007,82.0,83.0,right,high,low,70.0,77.0,78.0,83.0
Antonio Di Natale,2007-02-22,2007,82.0,83.0,right,high,low,70.0,77.0,78.0,83.0
Antonio Doblas,2014-03-07,2014,68.0,68.0,right,medium,medium,25.0,32.0,27.0,48.0
Antonio Doblas,2012-08-31,2012,68.0,68.0,right,medium,medium,25.0,32.0,27.0,48.0
Antonio Doblas,2012-02-22,2012,70.0,74.0,right,medium,medium,25.0,32.0,27.0,48.0
Antonio Doblas,2011-08-30,2011,72.0,74.0,right,medium,medium,25.0,32.0,27.0,48.0
Antonio Doblas,2011-02-22,2011,71.0,75.0,right,medium,medium,25.0,32.0,27.0,48.0
Antonio Doblas,2010-08-30,2010,71.0,75.0,right,medium,medium,9.0,32.0,27.0,48.0
Antonio Doblas,2010-02-22,2010,69.0,75.0,right,medium,medium,22.0,32.0,27.0,48.0
Antonio Doblas,2008-08-30,2008,69.0,75.0,right,medium,medium,22.0,32.0,27.0,48.0
Antonio Doblas,2007-08-30,2007,74.0,75.0,right,medium,medium,22.0,32.0,27.0,48.0
Antonio Doblas,2007-02-22,2007,74.0,75.0,right,medium,medium,24.0,32.0,27.0,48.0
Antonio Donnarumma,2016-01-14,2016,65.0,69.0,right,medium,medium,19.0,11.0,23.0,19.0
Antonio Donnarumma,2015-11-06,2015,65.0,69.0,right,medium,medium,19.0,11.0,23.0,19.0
Antonio Donnarumma,2015-09-21,2015,65.0,70.0,right,medium,medium,19.0,11.0,23.0,19.0
Antonio Donnarumma,2015-07-03,2015,64.0,69.0,right,medium,medium,25.0,25.0,22.0,25.0
Antonio Donnarumma,2015-03-27,2015,64.0,69.0,right,medium,medium,25.0,25.0,22.0,25.0
Antonio Donnarumma,2014-09-18,2014,64.0,69.0,right,medium,medium,25.0,25.0,22.0,25.0
Antonio Donnarumma,2013-09-20,2013,65.0,70.0,right,medium,medium,25.0,25.0,23.0,25.0
Antonio Donnarumma,2013-08-16,2013,65.0,75.0,right,medium,medium,19.0,11.0,23.0,19.0
Antonio Donnarumma,2013-07-26,2013,65.0,75.0,right,medium,medium,19.0,11.0,23.0,19.0
Antonio Donnarumma,2013-04-12,2013,65.0,78.0,right,medium,medium,19.0,11.0,23.0,19.0
Antonio Donnarumma,2013-02-15,2013,65.0,78.0,right,medium,medium,19.0,11.0,23.0,50.0
Antonio Donnarumma,2012-02-22,2012,65.0,78.0,right,medium,medium,19.0,11.0,23.0,50.0
Antonio Donnarumma,2011-08-30,2011,62.0,78.0,right,medium,medium,19.0,11.0,23.0,50.0
Antonio Donnarumma,2011-02-22,2011,58.0,78.0,right,medium,medium,19.0,11.0,23.0,31.0
Antonio Donnarumma,2010-08-30,2010,59.0,78.0,right,medium,medium,19.0,11.0,23.0,31.0
Antonio Donnarumma,2007-02-22,2007,59.0,78.0,right,medium,medium,19.0,11.0,23.0,31.0
Antonio Filipe,2014-09-18,2014,63.0,63.0,right,medium,medium,25.0,25.0,25.0,33.0
Antonio Filipe,2014-05-09,2014,63.0,65.0,right,medium,medium,25.0,25.0,25.0,33.0
Antonio Filipe,2014-03-21,2014,63.0,65.0,right,medium,medium,25.0,25.0,25.0,64.0
Antonio Filipe,2013-12-06,2013,63.0,65.0,right,medium,medium,25.0,25.0,25.0,64.0
